freq, float rmse, float err, float rounded rmse, float rounded err, float dithered rmse, float dithered err, float fixed rmse, float fixed err
525.327465589,4.88699463358e-08,1.12136530322e-09,5.92515685658e-08,1.16706596086e-09,7.03739829973e-08,9.83947619723e-10,2.15667950796e-07,-5.94447236217e-08
542.958985962,4.82492070493e-08,-2.19448753563e-09,5.98743452137e-08,-2.83969580536e-09,7.12023902855e-08,-2.27827009082e-09,2.25488514338e-07,-5.69236592774e-08
561.182271531,4.74555914676e-08,-2.14516006178e-09,5.89644184473e-08,-3.07863176215e-09,6.88961313542e-08,-2.1203504438e-09,2.38332699457e-07,-5.0992329616e-08
580.01718366,5.11650931307e-08,-4.18442280762e-09,6.25399971207e-08,-1.4002920819e-09,7.10514094524e-08,-4.14523650563e-09,2.53854079205e-07,-4.96329985832e-08
599.484250319,5.08018433219e-08,2.81287348041e-10,6.11153354992e-08,6.77577675695e-10,7.00465155825e-08,2.76876515846e-10,2.69594462848e-07,-4.50026066654e-08
619.604688455,5.00764128519e-08,-2.56026319977e-09,6.27608534984e-08,-2.99031429382e-09,6.86755775087e-08,-2.58065637267e-09,2.86514915745e-07,-4.39557072137e-08
640.40042712,5.13898582655e-08,-2.12116919295e-09,6.32108369662e-08,-1.43692784994e-09,7.18296800083e-08,-2.2749482014e-09,3.00393119641e-07,-4.41762712608e-08
661.894131366,4.96573512617e-08,2.50765537413e-09,5.99469857634e-08,4.09858460574e-09,6.57294962815e-08,2.60045422897e-09,3.26304451795e-07,-4.6624211394e-08
684.109226951,5.57558790038e-08,1.88587927652e-09,6.4859602389e-08,8.58677734763e-10,7.30560034013e-08,1.95232817548e-09,3.4918115089e-07,-5.46994277887e-08
707.069925872,5.62602709988e-08,1.66307717007e-09,6.59953259235e-08,2.66069455541e-09,7.45543636883e-08,1.54448167213e-09,3.74773208235e-07,-6.11854884688e-08
730.801252749,5.60598084093e-08,5.38859906757e-10,6.47340817495e-08,1.98130696663e-10,7.32641757565e-08,6.53998000571e-10,3.985475081e-07,-6.13439452575e-08
755.3290721,5.98747269805e-08,-3.08412193391e-10,6.96211651055e-08,-6.77447447454e-10,7.4381902605e-08,-2.11787271694e-10,4.20467309663e-07,-5.5625471686e-08
780.680116535,6.47772331364e-08,-4.34296439662e-09,7.43395040291e-08,-2.37549627028e-09,8.04991914279e-08,-4.27524113011e-09,4.49817339663e-07,-4.86818882022e-08
806.882015885,6.2485303116e-08,-1.00211045188e-10,7.24080296344e-08,-2.87099102433e-09,7.76592670666e-08,-2.05763178665e-10,4.76375968748e-07,-3.99421866541e-08
833.963327321,6.53398775413e-08,-1.31060199531e-09,7.44837919675e-08,-1.70041614449e-09,7.93949937451e-08,-1.45309081276e-09,5.02851023705e-07,-4.30032192572e-08
861.953566475,6.79101864096e-08,-7.68180873432e-10,7.67943640984e-08,-6.26263182413e-10,7.98599687578e-08,-8.78313922337e-10,5.31206180162e-07,-5.22920467468e-08
890.883239609,6.55958337168e-08,-1.3284512505e-10,7.6203470991e-08,-1.51627156905e-09,7.88663928319e-08,-2.31694220417e-10,5.61999671146e-07,-6.8314578575e-08
920.783876865,6.20648452452e-08,-2.10749522403e-09,6.92368596273e-08,-1.41722696036e-09,8.07032732544e-08,-1.94122036678e-09,5.84339670838e-07,-7.58247650933e-08
951.688066627,6.67118655518e-08,7.87619395735e-09,7.75887950966e-08,5.05904561283e-09,7.91476541214e-08,7.9925926169e-09,6.01772331743e-07,-6.74799425507e-08
983.629491043,6.77042824564e-08,7.40774436086e-10,7.57501848896e-08,9.56617471832e-10,8.02023737507e-08,6.84444184072e-10,6.21386756011e-07,-6.27305722981e-08
1016.64296273,7.76346676803e-08,4.59971793403e-09,8.67169657921e-08,1.80494268934e-09,9.03907979793e-08,4.57081366375e-09,6.34137164796e-07,-5.18530769628e-08
1050.76446271,9.17004948959e-08,1.15950849142e-09,9.94501241221e-08,1.41341706304e-09,1.02177426573e-07,1.13157521846e-09,6.41292734599e-07,-5.41048696526e-08
1086.03117966,8.88712507983e-08,1.76802572498e-09,9.50284045292e-08,2.80148955683e-10,1.00674678363e-07,1.71639517265e-09,6.42094075409e-07,-7.49796904916e-08
1122.48155038,9.15026778605e-08,6.33399218548e-09,9.83691554739e-08,4.67509367954e-09,1.01379753499e-07,6.42816674376e-09,6.35178984903e-07,-8.70693272269e-08
1160.15530174,9.6229111881e-08,6.22342687963e-09,1.03138309593e-07,3.76561942205e-09,1.077614165e-07,6.14385957224e-09,6.12572457871e-07,-7.9472761649e-08
1199.09349397,9.78131073167e-08,2.32306154797e-09,1.05277293748e-07,3.02537932187e-09,1.09729750671e-07,2.42177501753e-09,5.91741872967e-07,-6.54822529823e-08
1239.33856538,9.6144915187e-08,-8.77613000722e-09,1.05129134243e-07,-6.17357072712e-09,1.05624575716e-07,-8.93875474738e-09,5.53503304306e-07,-6.270583555e-08
1280.93437865,9.19334543291e-08,-8.39730612129e-11,9.98236052086e-08,-1.87249945572e-09,9.96160161388e-08,-1.15948209848e-13,5.01102961606e-07,-7.17753264224e-08
1323.92626861,9.59996543298e-08,-5.36382558936e-09,1.02966853599e-07,-7.28640055346e-09,1.08676554063e-07,-5.38412151055e-09,4.46566162897e-07,-7.79876330465e-08
1368.36109166,1.05915960421e-07,3.28813320673e-09,1.14045674866e-07,1.9755054504e-09,1.1780154746e-07,3.26424896297e-09,3.67249484717e-07,-7.08388424168e-08
