freq, float rmse, float err, float rounded rmse, float rounded err, float dithered rmse, float dithered err, float fixed rmse, float fixed err
222.674379553,1.01416367045e-07,3.71064787109e-09,1.08345807161e-07,3.4324726104e-09,1.11220693421e-07,3.7136283573e-09,1.85242280978e-07,-6.32947432563e-08
230.147980529,9.98171689304e-08,7.83768542881e-10,1.0662709584e-07,1.86736957442e-10,1.10114156897e-07,8.61311654635e-10,1.91430213484e-07,-6.23571900666e-08
237.872417329,1.02364463458e-07,7.79374935107e-11,1.08982118897e-07,-4.13750828715e-10,1.11394150634e-07,8.17205675537e-11,2.00286258695e-07,-5.91761048092e-08
245.856108735,1.0112722591e-07,-1.62347015127e-09,1.07708231167e-07,-2.23841847887e-09,1.09876085776e-07,-1.62760855454e-09,2.08593523763e-07,-6.20975715934e-08
254.107756086,1.0342531934e-07,1.53899029884e-10,1.10263629102e-07,5.70691383157e-10,1.13785385366e-07,1.520531049e-10,2.1939430047e-07,-5.92956015948e-08
262.636352765,1.01878573934e-07,1.36547831177e-09,1.08841268052e-07,3.34065868935e-09,1.11143467713e-07,1.40405128855e-09,2.27897848113e-07,-5.45425594785e-08
271.451193998,1.03104589575e-07,-1.34142640271e-09,1.09120896367e-07,-1.45331346004e-09,1.11249072036e-07,-1.34283301513e-09,2.38089623023e-07,-5.66939416834e-08
280.561886986,1.01686649572e-07,-7.60676291221e-11,1.08968258062e-07,-1.99304954834e-10,1.10956662012e-07,-8.5769050014e-11,2.52513253861e-07,-5.04942835231e-08
289.978361377,1.03013398145e-07,3.254904133e-09,1.10908177326e-07,2.63081299347e-09,1.13764028628e-07,3.21402993061e-09,2.56037113147e-07,-4.83422456982e-08
299.710880084,9.84792517748e-08,3.1263357255e-09,1.04508950019e-07,1.8199636352e-09,1.08150836286e-07,3.13785548438e-09,2.64817577371e-07,-4.90985740465e-08
309.770050476,1.01596539925e-07,-2.46743282014e-09,1.07916077294e-07,-3.21614987911e-09,1.13011483653e-07,-2.47800561724e-09,2.7369530094e-07,-5.29174373583e-08
320.166835936,1.03754642946e-07,3.8135902612e-09,1.13590459057e-07,2.13521760055e-09,1.12340573199e-07,3.77687486697e-09,2.82815520897e-07,-5.21656203472e-08
330.912567809,1.09734036638e-07,1.05448468118e-08,1.17787206808e-07,9.41559064294e-09,1.18911125627e-07,1.05817726851e-08,2.9145436761e-07,-5.14847951661e-08
342.018957753,1.09882174313e-07,-3.7937535133e-09,1.14394451006e-07,-4.48548094647e-09,1.19033981112e-07,-3.68720841326e-09,2.97959209842e-07,-5.70386941626e-08
353.498110503,1.01932210001e-07,-5.57085629962e-09,1.07878276354e-07,-5.07666226788e-09,1.12669274377e-07,-5.48631166081e-09,3.127515836e-07,-5.94240745471e-08
365.362537066,1.04973423862e-07,-3.99958368074e-09,1.110845674e-07,-6.05250730084e-09,1.13352565492e-07,-3.95127959233e-09,3.18731384806e-07,-6.55871145007e-08
377.625168354,1.07476517636e-07,-7.42452160604e-09,1.14957087385e-07,-8.14209493265e-09,1.15814139851e-07,-7.42397649959e-09,3.29997729252e-07,-7.06192605811e-08
390.299369277,1.02289906663e-07,2.46897694107e-09,1.07805780165e-07,-4.31181438821e-11,1.09453704633e-07,2.46190794982e-09,3.34243602915e-07,-7.15097531768e-08
403.398953311,1.02235730514e-07,5.74687665644e-09,1.07663757057e-07,6.5951396983e-09,1.1134828912e-07,5.6886073532e-09,3.36670847924e-07,-7.69571168918e-08
416.938197553,1.04120638008e-07,2.60817183751e-09,1.13186348511e-07,4.56364694231e-09,1.13866729063e-07,2.55102656575e-09,3.3944120179e-07,-7.64057958369e-08
430.931858281,1.03951333869e-07,-3.5719036606e-09,1.09327004999e-07,-2.36775563112e-09,1.13577073529e-07,-3.63762366071e-09,3.38303405628e-07,-7.6496566299e-08
445.395187035,1.02887626397e-07,6.61651538196e-09,1.10886855904e-07,6.91160682513e-09,1.13911883152e-07,6.58633806741e-09,3.37291102532e-07,-7.22901994402e-08
460.343947244,1.02597491362e-07,-2.25090409698e-09,1.10690925437e-07,-2.63639986184e-09,1.11824307073e-07,-2.13693730655e-09,3.34680252038e-07,-6.67363693802e-08
475.794431401,1.0128339599e-07,1.37259076494e-09,1.0856251073e-07,1.5257962955e-09,1.1098607501e-07,1.35525193055e-09,3.2891412985e-07,-6.03811781076e-08
491.763478824,1.00742348045e-07,4.90706761912e-10,1.09860603328e-07,1.58171339313e-10,1.11196947955e-07,5.07259626036e-10,3.20977408812e-07,-6.31990303807e-08
508.268494007,9.98100362784e-08,-1.49473537735e-09,1.0770816026e-07,5.28137112738e-10,1.09037248443e-07,-1.61655149386e-09,3.07656184561e-07,-5.91658650016e-08
525.327465589,9.7590549783e-08,-2.25740797931e-09,1.07963777612e-07,-3.04047969925e-09,1.08759798367e-07,-2.30801241822e-09,2.93149953421e-07,-6.38353966438e-08
